Date,AveragePrice,Total Volume,4046,4225,Total Bags,Small Bags,type,region
2017-10-08,2.33,13013.83,754.58,8162.44,4096.81,4096.81,organic,SanDiego
2017-10-01,2.27,13509.43,1595.59,8857.77,3056.07,3056.07,organic,SanDiego
2017-09-24,2.23,14173.82,2804.46,10041.55,1327.81,1327.81,organic,SanDiego
2017-09-17,2.39,12673.52,2229.66,9322.51,1121.35,1121.35,organic,SanDiego
2017-09-10,2.37,12770.99,1925.87,9140.03,1705.09,1705.09,organic,SanDiego
2017-09-03,2.01,15165.11,1139.04,10923.85,3102.22,3102.22,organic,SanDiego
2017-08-20,2.42,14113.65,1007.89,7203.91,5901.85,5871.85,organic,SanDiego
2017-08-13,2.32,12511.08,930.36,6082.22,5498.5,5495.17,organic,SanDiego
2017-08-06,2.37,12981.7,1047.77,6973.51,4960.42,4960.42,organic,SanDiego
2017-07-30,2.37,12594.87,819.66,6870.21,4905.0,4871.67,organic,SanDiego
2017-07-23,2.31,13629.65,784.86,8530.78,4314.01,4310.68,organic,SanDiego
2017-07-16,2.3,14060.23,693.61,9183.67,4182.95,4179.62,organic,SanDiego
2017-07-09,1.91,19248.28,1037.82,10325.37,7885.09,7885.09,organic,SanDiego
2017-07-02,2.0,19913.72,1108.18,11656.52,7149.02,7124.38,organic,SanDiego
2017-06-25,1.73,17744.03,975.09,8290.7,8478.24,8478.24,organic,SanDiego
2017-06-18,1.8,16862.3,1067.68,8361.69,7432.93,7400.09,organic,SanDiego
2017-06-11,2.06,12549.97,1163.03,8506.74,2878.61,2849.42,organic,SanDiego
2017-06-04,1.71,18703.01,1135.74,12172.77,5392.9,5392.9,organic,SanDiego
2017-05-28,1.91,17421.67,843.78,9946.37,6629.86,6629.86,organic,SanDiego
2017-05-21,2.05,15451.08,853.03,9892.77,4703.63,4700.0,organic,SanDiego
2017-05-14,2.22,12594.05,1455.55,9485.09,1651.75,1621.18,organic,SanDiego
2017-05-07,1.72,21798.32,1347.86,14683.9,5764.89,5703.48,organic,SanDiego
2017-04-30,1.83,17826.5,1461.21,10052.54,6311.14,5252.77,organic,SanDiego
2017-04-23,1.97,14541.16,1088.81,9477.69,3973.03,719.12,organic,SanDiego
2017-04-16,2.08,14043.34,940.85,9921.7,3180.79,560.0,organic,SanDiego
2017-04-09,1.94,13786.93,1208.64,9538.85,3037.79,915.53,organic,SanDiego
2017-04-02,1.88,16174.36,1779.7,10473.46,3921.2,2792.24,organic,SanDiego
2017-03-26,2.06,14388.05,2883.71,10030.37,1473.97,686.67,organic,SanDiego
2017-03-19,1.59,22169.84,927.81,13605.83,7631.26,1083.05,organic,SanDiego
2017-03-12,1.72,17226.14,991.9,9806.6,6422.68,2359.56,organic,SanDiego
2017-03-05,1.42,20616.04,1137.22,8737.49,10741.33,736.02,organic,SanDiego
2017-02-26,1.42,20055.23,1099.33,10427.06,8528.84,3657.65,organic,SanDiego
2017-02-19,1.4,19782.44,1266.28,10960.8,7555.36,7393.64,organic,SanDiego
2017-02-12,1.66,9082.88,1014.35,7049.67,1018.86,856.72,organic,SanDiego
2017-02-05,1.55,14096.05,1784.39,10882.94,1428.72,1270.99,organic,SanDiego
2017-01-29,1.21,18191.46,1477.75,8949.53,7759.32,3304.61,organic,SanDiego
2017-01-22,1.73,10842.77,2019.23,6869.87,1953.67,626.78,organic,SanDiego
2017-01-15,1.82,11578.42,2529.2,7637.66,1411.56,993.41,organic,SanDiego
2017-01-08,1.52,16775.97,2363.28,9429.06,4983.63,3266.31,organic,SanDiego
2017-01-01,1.45,15752.25,1385.18,8618.28,5748.79,957.31,organic,SanDiego
2017-12-31,1.52,24699.21,14037.89,8786.88,1874.44,1871.11,organic,SanFrancisco
2017-12-24,2.01,18541.03,7759.8,8376.79,2404.44,2404.44,organic,SanFrancisco
2017-12-17,2.1,17850.72,7411.52,8344.76,2094.44,2094.44,organic,SanFrancisco
2017-12-10,2.27,15142.03,7080.05,7071.98,990.0,990.0,organic,SanFrancisco
2017-12-03,2.07,14737.28,8275.24,5745.39,716.65,712.21,organic,SanFrancisco
2017-11-26,2.06,15701.21,8640.78,6277.06,783.37,783.37,organic,SanFrancisco
2017-11-19,2.06,17621.85,9956.34,6931.07,734.44,734.44,organic,SanFrancisco
2017-11-12,2.07,19344.03,10941.23,7789.47,613.33,608.89,organic,SanFrancisco
2017-11-05,2.05,20213.21,10983.96,8063.69,1165.56,1161.12,organic,SanFrancisco
2017-10-29,2.09,19950.9,11099.63,8152.39,698.88,694.44,organic,SanFrancisco
2017-10-22,2.08,18852.58,9739.13,7981.22,1132.23,1132.23,organic,SanFrancisco
2017-10-15,2.09,19027.31,10237.78,8211.76,577.77,577.77,organic,SanFrancisco
2017-10-08,2.07,20337.21,10832.88,8426.55,1077.78,1077.78,organic,SanFrancisco
2017-10-01,2.04,22703.05,11899.79,9824.74,978.52,978.52,organic,SanFrancisco
2017-09-24,2.06,19095.21,10381.1,8026.03,688.08,688.08,organic,SanFrancisco
2017-09-17,2.04,32191.54,18705.05,12704.86,781.63,781.63,organic,SanFrancisco
2017-09-10,2.05,28335.3,16389.89,11491.2,454.21,454.21,organic,SanFrancisco
2017-09-03,2.08,22836.09,12620.57,9443.2,772.32,767.88,organic,SanFrancisco
2017-08-06,2.33,13350.56,3753.8,5234.25,4362.51,4356.01,organic,SanFrancisco
2017-07-30,2.14,10110.25,1825.73,3948.19,4336.33,4326.5,organic,SanFrancisco
2017-07-23,2.44,16831.7,5952.05,6286.11,4593.54,4577.62,organic,SanFrancisco
2017-07-16,2.4,14099.42,4163.34,5797.11,4138.97,4137.35,organic,SanFrancisco
2017-07-09,2.45,8311.12,2009.13,3654.42,2644.65,2622.33,organic,SanFrancisco
2017-02-05,1.61,25769.82,10715.26,12410.67,2635.13,2635.13,organic,SanFrancisco
2017-01-22,2.03,20441.93,8435.86,9045.98,2957.23,2957.23,organic,SanFrancisco
2017-12-31,1.24,82749.14,1450.69,29692.0,51583.01,1469.39,organic,Seattle
2017-12-24,1.75,42805.68,928.21,13694.01,28157.42,3377.7,organic,Seattle
2017-12-17,1.25,80744.59,872.8,24764.43,55078.79,22511.93,organic,Seattle
2017-12-10,1.07,144862.82,1035.21,39167.18,104616.53,4627.52,organic,Seattle
2017-12-03,1.19,98030.75,1019.98,29524.69,67430.8,1978.94,organic,Seattle
2017-11-26,1.76,35304.27,582.45,11806.84,22868.38,1202.81,organic,Seattle
2017-11-19,2.03,27570.9,792.08,10568.84,16171.34,985.11,organic,Seattle
2017-11-12,2.06,26826.82,932.33,10692.37,15179.03,1219.02,organic,Seattle
2017-11-05,2.34,22872.63,788.17,8753.24,13323.55,1001.42,organic,Seattle
2017-10-29,2.43,26592.14,1118.1,11280.32,14177.16,1095.88,organic,Seattle
2017-10-22,2.3,29230.93,1276.83,12683.1,15255.74,1354.57,organic,Seattle
2017-07-09,2.12,40058.59,1411.24,16587.8,22034.82,281.45,organic,Seattle
2017-07-02,2.35,34268.25,1634.38,18664.45,13926.42,262.08,organic,Seattle
2017-06-18,1.83,44487.33,1540.72,14636.84,28275.82,302.04,organic,Seattle
2017-06-11,1.6,60009.35,1631.85,14860.39,43517.11,433.06,organic,Seattle
2017-06-04,1.45,64141.55,2133.74,15783.16,46224.65,263.33,organic,Seattle
2017-05-28,1.46,59377.0,2231.32,12440.49,44705.19,335.1,organic,Seattle
2017-05-21,1.53,55027.93,3074.66,11527.34,40417.98,795.62,organic,Seattle
2017-05-14,1.62,49291.33,1601.12,13061.38,34587.64,1325.19,organic,Seattle
2017-05-07,1.51,56578.63,1762.76,16113.72,38691.46,497.52,organic,Seattle
2017-04-30,1.39,55920.43,1574.25,12759.95,41582.22,698.72,organic,Seattle
2017-04-23,1.39,56242.52,1787.17,12544.82,41906.46,495.17,organic,Seattle
2017-04-16,1.45,54764.06,1647.85,14021.33,39084.0,502.92,organic,Seattle
2017-04-09,1.44,52647.91,1602.38,13738.79,37302.65,514.02,organic,Seattle
2017-04-02,1.02,76855.75,1334.79,18147.07,57328.86,349.3,organic,Seattle
2017-03-26,0.7,117379.74,1221.44,13622.19,102529.31,456.23,organic,Seattle
2017-03-19,1.52,45637.49,1575.36,14762.91,29295.16,787.25,organic,Seattle
2017-03-12,1.18,65106.0,1547.48,19478.68,44063.02,1126.13,organic,Seattle
2017-03-05,0.99,68078.93,959.06,14930.47,52173.96,601.07,organic,Seattle
2017-02-26,1.58,38286.08,821.13,12370.73,25080.9,1732.63,organic,Seattle
2017-02-19,2.26,29024.68,800.29,14582.23,13630.1,9407.45,organic,Seattle
2017-02-12,1.79,38095.07,684.04,16188.04,21197.85,9270.16,organic,Seattle
2017-02-05,0.98,51462.4,906.24,10333.71,40203.65,541.93,organic,Seattle
2017-01-29,1.22,45744.02,636.48,10502.66,34546.61,1544.23,organic,Seattle
2017-01-22,1.32,39780.18,654.95,10318.19,28797.8,557.91,organic,Seattle
2017-01-15,1.25,48313.72,447.27,11513.38,36351.75,690.75,organic,Seattle
2017-01-08,1.23,50943.98,537.65,11503.88,38895.87,583.94,organic,Seattle
2017-01-01,1.23,41381.43,486.56,11213.59,29678.65,510.07,organic,Seattle
2017-12-31,1.36,16505.2,72.42,4072.89,12243.56,11889.19,organic,SouthCarolina
2017-12-24,1.48,12762.43,118.57,3514.42,9050.32,8708.91,organic,SouthCarolina
2017-12-17,1.44,13189.97,69.2,3091.47,9950.44,9296.79,organic,SouthCarolina
2017-12-10,1.42,13083.41,84.05,2990.27,9938.2,9440.67,organic,SouthCarolina
2017-12-03,1.49,12670.32,79.51,3753.83,8738.26,8449.86,organic,SouthCarolina
2017-11-26,1.54,12659.93,81.64,3171.89,9360.52,8877.68,organic,SouthCarolina
2017-11-19,1.56,12562.5,89.27,3201.7,9186.17,8899.71,organic,SouthCarolina
2017-11-12,1.64,14375.75,75.29,3360.95,10900.18,10426.89,organic,SouthCarolina
2017-11-05,1.68,13736.56,125.12,3697.79,9801.21,9239.73,organic,SouthCarolina
2017-10-29,1.69,15261.11,132.44,2891.29,12171.16,10955.01,organic,SouthCarolina
2017-10-22,1.7,15014.96,183.93,3156.87,11586.82,11103.78,organic,SouthCarolina
2017-10-15,1.78,15150.22,231.95,3011.81,11829.49,11628.2,organic,SouthCarolina
2017-10-08,2.04,14402.07,136.03,3139.37,11066.01,10838.11,organic,SouthCarolina
2017-10-01,2.15,12921.65,182.4,3400.73,9257.32,8506.2,organic,SouthCarolina
2017-09-24,2.1,14716.18,138.3,3523.55,10951.52,8975.77,organic,SouthCarolina
2017-09-17,2.21,11850.68,184.23,3603.67,7976.34,6711.54,organic,SouthCarolina
2017-09-10,2.02,14718.3,178.69,2712.13,11714.42,11246.85,organic,SouthCarolina
2017-09-03,2.11,14334.93,207.92,3882.22,10116.9,8988.45,organic,SouthCarolina
2017-08-27,2.03,14071.97,225.39,3924.73,9835.1,9260.43,organic,SouthCarolina
2017-08-20,1.88,14864.18,322.82,3927.75,10525.07,10329.68,organic,SouthCarolina
2017-08-13,1.78,13678.65,195.52,3482.19,9860.27,9842.82,organic,SouthCarolina
2017-08-06,1.74,11964.74,205.93,3665.23,7958.24,7694.74,organic,SouthCarolina
2017-07-30,1.57,14475.54,178.36,3739.96,10473.92,9811.05,organic,SouthCarolina
2017-07-23,1.81,12851.13,92.72,4559.49,8085.18,7206.04,organic,SouthCarolina
2017-07-16,1.83,12087.77,69.9,4666.74,7234.24,6789.03,organic,SouthCarolina
2017-07-09,1.76,14990.91,116.35,5293.97,9424.63,7728.7,organic,SouthCarolina
2017-07-02,1.82,14824.81,218.66,5553.97,8880.28,7340.9,organic,SouthCarolina
2017-06-25,1.67,17275.62,191.83,5205.01,11761.38,9122.35,organic,SouthCarolina
2017-06-18,1.72,13816.79,235.14,5136.73,8312.8,6835.95,organic,SouthCarolina
2017-06-11,1.61,14897.51,567.58,4048.33,10142.13,7496.73,organic,SouthCarolina
2017-06-04,1.89,9543.8,761.59,4252.82,4401.23,2476.04,organic,SouthCarolina
2017-05-28,1.97,8937.3,790.46,4574.28,3370.61,953.24,organic,SouthCarolina
2017-05-21,1.86,8777.8,744.08,4624.3,3215.45,916.5,organic,SouthCarolina
2017-05-14,1.91,7927.37,998.2,5280.45,1389.19,277.31,organic,SouthCarolina
2017-05-07,1.8,7048.36,352.76,4779.08,1796.86,270.59,organic,SouthCarolina
2017-04-30,1.87,7072.22,600.75,4505.47,1853.64,194.65,organic,SouthCarolina
2017-04-23,1.97,6587.58,964.45,4213.41,1209.68,173.84,organic,SouthCarolina
2017-04-16,1.69,7761.81,645.02,5275.47,1587.87,255.87,organic,SouthCarolina
2017-04-09,1.4,12281.48,669.35,5400.57,5928.26,1361.79,organic,SouthCarolina
2017-04-02,1.5,10286.24,502.88,5423.91,4141.27,964.96,organic,SouthCarolina
2017-03-26,1.7,7812.03,709.1,4844.72,1997.76,220.04,organic,SouthCarolina
2017-03-19,1.34,8769.05,483.39,4025.31,4055.15,169.08,organic,SouthCarolina
2017-03-12,1.38,11551.46,758.63,3866.61,6723.06,3672.71,organic,SouthCarolina
2017-03-05,0.99,17212.92,796.72,3353.02,12851.66,4300.38,organic,SouthCarolina
2017-02-26,1.13,14902.59,580.25,3513.05,10580.35,4931.05,organic,SouthCarolina
2017-02-19,1.4,11183.49,627.48,3342.81,7074.08,4986.66,organic,SouthCarolina
2017-02-12,1.38,9862.15,430.33,3098.64,6180.68,4690.21,organic,SouthCarolina
2017-02-05,1.45,9116.85,488.39,3011.86,5434.18,4162.07,organic,SouthCarolina
2017-01-29,1.43,9208.26,332.61,3466.84,5194.04,4009.54,organic,SouthCarolina
2017-01-22,1.44,8519.07,321.4,3190.68,4772.14,3826.57,organic,SouthCarolina
2017-01-15,1.45,9692.83,344.06,3697.15,5398.12,4430.4,organic,SouthCarolina
2017-01-08,1.48,9552.09,304.42,3669.2,5356.4,4469.22,organic,SouthCarolina
2017-01-01,1.67,6866.1,296.57,2833.99,3549.58,2687.3,organic,SouthCarolina
2017-09-17,1.8,108093.32,49755.71,3371.39,54966.22,53033.25,organic,SouthCentral
2017-04-30,1.31,126586.54,41198.05,8563.75,76824.74,59357.39,organic,SouthCentral
2017-04-23,1.19,144414.88,40490.03,7341.55,96574.3,59848.8,organic,SouthCentral
2017-02-05,1.12,104656.52,30563.62,4482.2,69610.7,63084.5,organic,SouthCentral
2017-01-01,1.23,66616.54,22474.95,4797.17,39327.05,37358.81,organic,SouthCentral
2017-12-24,1.57,90080.71,1409.87,16980.39,71593.69,63498.43,organic,Southeast
2017-12-17,1.5,81483.62,1152.01,14184.34,66052.05,59307.33,organic,Southeast
2017-12-10,1.48,79396.08,907.78,12906.41,65490.1,58892.94,organic,Southeast
2017-12-03,1.54,73280.14,1201.3,15651.12,56284.29,53422.1,organic,Southeast
2017-11-26,1.56,77114.49,1025.51,14256.23,61775.25,57164.51,organic,Southeast
2017-11-19,1.59,81736.75,1073.19,16938.74,63611.27,58343.44,organic,Southeast
2017-11-12,1.73,81645.24,1041.38,16284.96,64265.63,59724.74,organic,Southeast
2017-11-05,1.8,89263.65,1631.92,17868.58,69624.49,57092.21,organic,Southeast
2017-10-29,1.84,92281.1,1300.49,15386.24,75497.94,58528.26,organic,Southeast
2017-10-22,1.91,90426.45,1696.37,17846.02,70776.4,57692.92,organic,Southeast
2017-10-15,1.99,72393.25,1416.56,16951.37,53906.51,49798.36,organic,Southeast
2017-10-08,2.13,76471.6,1400.23,16197.16,58777.67,56973.78,organic,Southeast
2017-10-01,2.29,83783.04,2020.76,18485.31,63141.43,52500.31,organic,Southeast
2017-09-24,2.25,90946.17,2085.26,19427.02,69301.02,46009.03,organic,Southeast
2017-09-17,2.33,71648.47,2089.25,17722.64,51733.22,33649.14,organic,Southeast
2017-09-10,2.17,77245.2,2028.56,16157.29,58899.2,51415.21,organic,Southeast
2017-09-03,2.26,77686.48,2180.86,19175.72,56158.05,40265.41,organic,Southeast
2017-08-27,2.16,77416.4,2655.59,23890.3,50759.76,43832.07,organic,Southeast
2017-08-20,1.96,89270.61,2949.29,23183.75,63008.26,59685.26,organic,Southeast
2017-08-13,1.85,76353.2,2129.87,17537.18,56503.05,56394.33,organic,Southeast
2017-08-06,1.78,64344.45,1389.06,16770.11,45998.72,42780.02,organic,Southeast
2017-07-30,1.63,77530.96,1310.67,17344.96,58736.91,51428.61,organic,Southeast
2017-07-23,1.72,78813.04,1465.16,21646.39,55515.27,47328.82,organic,Southeast
2017-07-16,1.78,70097.22,1230.72,21752.43,46957.9,40900.26,organic,Southeast
2017-07-09,1.72,90791.94,1959.39,29773.64,58809.47,46063.02,organic,Southeast
2017-07-02,1.8,108360.53,4302.01,40687.72,63120.29,45687.72,organic,Southeast
2017-06-25,1.67,111509.08,4346.4,37186.27,69823.13,40703.91,organic,Southeast
2017-06-18,1.77,94314.28,4845.97,38181.12,51110.89,34664.22,organic,Southeast
2017-06-11,1.43,98734.76,9471.52,17769.48,71297.92,34473.25,organic,Southeast
2017-06-04,1.82,77032.09,12332.67,16277.88,48213.29,30135.45,organic,Southeast
2017-05-28,1.81,84319.76,11588.66,17819.29,54632.6,29944.08,organic,Southeast
2017-05-21,1.67,87299.49,11348.27,19091.4,56602.01,29557.75,organic,Southeast
2017-05-14,1.78,69261.08,17886.01,19384.39,31635.62,15349.13,organic,Southeast
2017-05-07,1.58,69763.54,6765.64,19700.9,43116.28,12489.88,organic,Southeast
2017-04-30,1.9,54311.43,11330.87,18748.52,24070.59,9721.62,organic,Southeast
2017-04-23,1.87,58969.91,17692.58,18109.96,22887.99,14573.23,organic,Southeast
2017-04-16,1.78,60348.45,10404.69,19431.24,30153.76,9641.86,organic,Southeast
2017-04-09,1.34,85742.82,9260.67,17981.54,58087.77,11973.99,organic,Southeast
2017-04-02,1.51,81061.62,9605.32,18324.17,52794.07,22407.02,organic,Southeast
2017-03-26,1.48,75769.87,10057.03,16776.81,48608.88,23597.71,organic,Southeast
2017-03-19,1.58,52790.71,9709.84,13759.38,29052.23,6652.65,organic,Southeast
2017-03-12,1.41,63661.35,10628.05,13728.81,39025.4,9399.84,organic,Southeast
2017-03-05,1.11,95526.15,13231.55,12552.42,69466.23,12241.84,organic,Southeast
2017-02-26,1.12,89221.79,9596.11,12259.82,67034.02,13420.58,organic,Southeast
2017-02-19,1.39,65605.97,9588.84,11456.39,44332.3,20468.32,organic,Southeast
2017-02-12,1.29,69669.46,7177.42,11876.06,50362.0,28837.29,organic,Southeast
2017-02-05,1.54,52925.32,9542.26,12078.59,31069.6,11391.87,organic,Southeast
2017-01-29,1.43,53543.13,4423.96,12562.99,36238.85,13961.85,organic,Southeast
2017-01-22,1.36,58686.47,4163.56,12655.77,41513.94,21717.79,organic,Southeast
2017-01-15,1.36,63939.14,4716.66,12386.68,46442.97,24971.94,organic,Southeast
2017-01-08,1.41,61788.03,5147.21,14914.5,41384.94,20688.4,organic,Southeast
2017-01-01,1.43,49777.56,4157.31,9930.6,35427.37,15637.05,organic,Southeast
2017-12-31,1.82,2468.87,251.57,692.89,1524.41,426.67,organic,Spokane
2017-12-24,1.77,4467.88,148.01,1445.8,2874.07,762.34,organic,Spokane
2017-12-17,2.14,2675.19,181.95,1028.88,1464.36,911.92,organic,Spokane
2017-12-10,2.06,2721.99,256.63,832.45,1632.91,612.23,organic,Spokane
2017-12-03,1.92,2575.42,120.24,813.79,1641.39,398.89,organic,Spokane
2017-11-26,2.04,3284.64,156.61,1186.4,1933.05,560.0,organic,Spokane
2017-11-19,2.2,2838.6,184.35,1208.98,1445.27,367.77,organic,Spokane
2017-11-12,2.17,3113.68,276.49,1165.5,1671.69,506.66,organic,Spokane
2017-10-29,2.48,2797.66,272.0,946.72,1578.94,520.0,organic,Spokane
2017-10-22,2.11,3627.68,368.11,1504.17,1755.4,598.89,organic,Spokane
2017-08-06,2.45,3628.33,272.73,1678.34,1677.26,572.35,organic,Spokane
2017-07-30,2.38,3374.92,127.96,1619.38,1627.58,587.08,organic,Spokane
2017-07-09,2.2,4236.47,358.58,1807.52,2053.69,37.23,organic,Spokane
2017-06-18,1.71,4526.04,323.22,1545.67,2657.15,51.11,organic,Spokane
2017-06-11,1.45,6065.6,231.58,1649.99,4184.03,54.46,organic,Spokane
2017-06-04,1.56,5718.65,458.07,1976.71,3283.87,46.67,organic,Spokane
2017-05-28,1.48,5870.75,349.55,1639.55,3865.0,66.66,organic,Spokane
2017-05-21,1.53,4711.98,319.75,1148.21,3175.5,91.01,organic,Spokane
2017-05-14,1.56,5224.55,430.77,1195.66,3572.9,103.37,organic,Spokane
2017-05-07,1.58,5023.31,269.36,1452.03,3282.98,20.0,organic,Spokane
2017-04-30,1.72,4577.29,219.18,1582.71,2748.0,20.0,organic,Spokane
2017-04-23,1.77,4478.9,322.84,1586.56,2561.0,30.0,organic,Spokane
2017-04-16,1.57,4884.2,292.71,1306.43,3279.68,33.33,organic,Spokane
2017-04-09,1.76,4857.02,258.59,1820.91,2777.52,30.0,organic,Spokane
2017-04-02,1.32,5923.05,234.46,1746.63,3941.96,36.67,organic,Spokane
2017-03-26,1.02,8348.5,347.42,1704.92,6296.16,23.33,organic,Spokane
2017-03-19,1.91,3319.4,240.74,1487.07,1591.59,23.33,organic,Spokane
2017-03-12,1.19,5020.91,169.93,1599.48,3239.82,30.0,organic,Spokane
2017-03-05,1.38,3789.26,116.07,1156.47,2503.0,23.33,organic,Spokane
2017-02-26,1.64,3681.31,152.37,1154.78,2373.16,84.32,organic,Spokane
2017-02-19,2.34,2274.09,121.18,1042.15,1110.76,784.25,organic,Spokane
2017-02-12,1.66,3673.62,79.25,1229.41,2364.96,578.99,organic,Spokane
2017-02-05,1.09,3239.7,52.94,789.96,2396.8,53.16,organic,Spokane
2017-01-29,1.26,4306.29,71.23,1070.47,3164.59,123.23,organic,Spokane
2017-01-22,1.28,3750.22,99.78,928.56,2721.88,63.35,organic,Spokane
2017-01-15,1.17,4471.01,24.44,1016.47,3430.1,35.08,organic,Spokane
2017-01-08,1.16,4113.7,14.26,914.68,3184.76,168.63,organic,Spokane
2017-01-01,1.21,2869.96,69.23,745.26,2055.47,7.92,organic,Spokane
2017-12-31,1.54,12274.98,1689.61,1140.91,9444.46,6613.72,organic,StLouis
2017-12-24,1.67,5123.55,1106.21,841.14,3176.2,1584.44,organic,StLouis
2017-12-17,1.63,5954.71,949.55,979.61,4025.55,2095.55,organic,StLouis
2017-12-10,1.72,5723.01,745.23,1060.12,3917.66,1241.12,organic,StLouis
2017-12-03,1.81,6102.5,804.3,1175.92,4122.28,1492.22,organic,StLouis
2017-11-26,2.0,5337.53,654.85,764.6,3918.08,1751.12,organic,StLouis
2017-11-19,1.64,5820.91,1329.71,678.38,3812.82,2116.39,organic,StLouis
2017-11-12,1.96,5719.05,10.52,1238.07,4470.46,2041.26,organic,StLouis
2017-11-05,1.77,6843.75,1.76,1255.74,5586.25,3920.93,organic,StLouis
2017-10-29,1.8,6098.89,14.42,924.45,5160.02,3222.62,organic,StLouis
2017-10-22,2.02,6578.62,44.43,1254.63,5279.56,1960.35,organic,StLouis
2017-10-15,2.14,7426.84,27.16,1200.53,6199.15,2020.75,organic,StLouis
2017-10-08,2.27,6086.65,19.03,733.82,5333.8,2024.86,organic,StLouis
2017-10-01,2.36,6583.11,26.77,913.31,5643.03,1750.22,organic,StLouis
2017-09-24,2.49,2935.97,8.94,475.6,2451.43,516.43,organic,StLouis
2017-08-13,2.28,5429.19,238.64,1946.25,3240.7,1704.44,organic,StLouis
2017-08-06,2.15,8848.14,1494.5,1378.38,5966.38,1875.55,organic,StLouis
2017-07-30,2.11,6858.93,557.82,2534.81,3750.3,2144.44,organic,StLouis
2017-07-23,2.22,6999.43,656.83,3501.3,2841.3,1491.1,organic,StLouis
2017-07-16,2.22,7773.43,1987.54,2314.64,3469.48,1541.1,organic,StLouis
2017-07-09,1.79,9693.13,1623.63,2739.55,5329.95,5323.28,organic,StLouis
2017-07-02,1.55,9274.18,136.65,2340.64,6793.37,6630.96,organic,StLouis
2017-06-25,1.54,8241.57,67.64,1553.87,6614.8,3648.95,organic,StLouis
2017-06-18,1.63,9327.52,797.12,1738.65,6781.26,3648.33,organic,StLouis
2017-06-11,2.05,7973.35,2393.62,2139.09,3428.44,2034.3,organic,StLouis
2017-06-04,1.95,9652.72,2373.25,2106.82,5172.65,2621.83,organic,StLouis
2017-05-28,1.9,7251.55,1901.01,1675.52,3673.28,1672.25,organic,StLouis
2017-05-21,1.94,7221.48,1450.51,2164.36,3603.16,1618.04,organic,StLouis
2017-05-14,1.59,5693.95,229.87,1400.1,4063.98,1150.0,organic,StLouis
2017-05-07,1.7,5974.03,19.6,2127.32,3825.38,1556.08,organic,StLouis
2017-04-30,2.25,4551.65,60.1,3435.94,1048.7,1037.18,organic,StLouis
2017-04-23,1.93,5647.44,305.95,2629.57,2699.76,2685.29,organic,StLouis
2017-04-16,2.03,6470.01,1059.73,2846.32,2563.96,2400.84,organic,StLouis
2017-04-09,1.42,10153.14,1802.26,1023.4,7324.05,1400.0,organic,StLouis
2017-04-02,1.23,13548.83,1692.44,637.88,11218.51,1363.58,organic,StLouis
2017-03-26,1.24,11292.61,1579.74,513.18,9199.69,903.33,organic,StLouis
2017-03-19,1.19,10420.76,1187.88,489.0,8743.88,1218.56,organic,StLouis
2017-03-12,1.16,10550.08,840.11,599.7,9110.27,1055.56,organic,StLouis
2017-03-05,1.23,8150.41,1233.15,462.58,6454.68,382.99,organic,StLouis
2017-02-26,1.18,7139.65,919.14,517.15,5703.36,1393.75,organic,StLouis
2017-02-19,1.1,8031.89,990.14,539.15,6502.6,828.52,organic,StLouis
2017-02-12,1.04,10825.69,1444.56,562.93,8818.2,1576.67,organic,StLouis
2017-02-05,1.32,5630.1,822.78,547.96,4259.36,890.0,organic,StLouis
2017-01-29,1.36,6269.88,1315.28,514.22,4440.38,811.11,organic,StLouis
2017-01-22,1.4,6534.61,1189.05,791.05,4554.51,1287.78,organic,StLouis
2017-01-15,1.45,7588.47,1997.04,657.61,4933.82,1305.0,organic,StLouis
2017-01-08,1.67,4065.65,1559.52,325.05,2181.08,1381.78,organic,StLouis
2017-01-01,1.46,5850.8,1662.86,413.93,3774.01,716.11,organic,StLouis
2017-12-31,1.2,4873.1,51.97,54.57,4766.56,3051.42,organic,Syracuse
2017-12-24,1.21,5154.54,77.02,65.27,5012.25,4664.12,organic,Syracuse
2017-12-17,1.18,4667.9,53.38,45.57,4568.95,2210.43,organic,Syracuse
2017-12-10,1.13,6431.82,19.38,76.24,6336.2,3246.44,organic,Syracuse
2017-12-03,1.23,4486.61,21.96,134.36,4330.29,2945.07,organic,Syracuse
2017-11-26,1.28,3420.98,54.32,44.03,3322.63,3072.61,organic,Syracuse
2017-11-19,1.45,3574.89,61.68,82.24,3430.97,1751.84,organic,Syracuse
2017-11-12,1.42,5045.97,52.55,115.35,4878.07,2912.91,organic,Syracuse
2017-11-05,1.38,5329.36,76.51,38.25,5214.6,5041.26,organic,Syracuse
2017-10-29,1.35,7073.65,78.85,61.04,6933.76,6933.76,organic,Syracuse
2017-10-22,1.35,5189.51,74.88,74.94,5039.69,5039.69,organic,Syracuse
2017-10-15,1.34,5963.47,86.38,66.06,5811.03,5811.03,organic,Syracuse
2017-10-08,1.32,7491.15,54.15,124.32,7312.68,7312.68,organic,Syracuse
2017-10-01,1.41,6358.44,127.81,61.21,6169.42,6169.42,organic,Syracuse
2017-09-24,1.4,6416.81,95.09,88.8,6232.92,6229.59,organic,Syracuse
2017-09-17,1.43,4674.76,120.62,66.66,4487.48,4247.07,organic,Syracuse
2017-09-10,1.8,2095.4,85.58,65.73,1944.09,1118.06,organic,Syracuse
2017-09-03,1.51,3798.02,130.51,87.0,3580.51,2644.18,organic,Syracuse
